DefaultIndex,OLTV_Band,DTI_Class,Employment,LoanPurpose,PaymentFreq,IR_Type,Occupancy,OrigChannel,Payment,Foreigner
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=50% & <60%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,<40%,<20%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,<20%,Employed_Civil_Pensioner,Others_UNK,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Others_UNK,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Self_employed,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=40% & <50%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,BTL_SecondHome,Originator,Repayment,UNK
0,>=70% & <75%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=20% & <30%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=40% & <50%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=40% & <50%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=40% & <50%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Others_UNK,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=70% & <75%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,BTL_SecondHome,Originator,Repayment,UNK
0,<40%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=60% & <65%,<20%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=40% & <50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Others_UNK,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=20% & <30%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=40% & <50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=20% & <30%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=40% & <50%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=40% & <50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=50%,Employed_Civil_Pensioner,Purchase_Remortgage,SemiAnnually_Annually,Base level,BTL_SecondHome,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Others_UNK,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=60% & <65%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=40% & <50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=60% & <65%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=50% & <60%,>=30% & <40%,Self_employed,Renovation_Construction,SemiAnnually_Annually,Fixed_IR,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=65% & <70%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=50% & <60%,>=50%,Employed_Civil_Pensioner,Renovation_Construction,SemiAnnually_Annually,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
1,>=70% & <75%,>=20% & <30%,Self_employed,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=70% & <75%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,>=75% & <80%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
0,<40%,>=30% & <40%,Employed_Civil_Pensioner,Purchase_Remortgage,Monthly_Quarterly,Base level,Owner_Occupied,Originator,Repayment,UNK
